20191130-046			10549			34	1	12	20	3	7	5	18	1	2			0	19	7	5	16	6	15	3	1	8			1	28	11	7	15	5	3	9	13	2			5	8	10	4	4	12	1	7	18	16			3	21	14	1	20	5	4	8	2	9			0	1	7	1	4	5	1	3	1	9	
20191130-047			69099			35	1	13	21	4	8	6	19	2	3			1	20	8	6	17	7	16	4	2	9			0	29	12	8	16	1	4	10	14	3			6	9	11	5	1	13	2	8	19	9			4	22	15	2	21	6	5	9	3	9			0	1	8	2	1	1	6	4	2	9	
20191130-048			70164			36	2	14	22	5	9	1	7	3	4			0	21	9	7	18	8	17	5	3	1			1	1	13	9	17	2	5	11	15	4			7	10	12	6	2	14	6	9	20	1			5	23	16	3	4	7	6	10	4	1			0	1	9	3	4	2	6	7	3	1	
20191130-049			46518			37	3	15	23	4	10	2	1	4	5			1	22	10	8	19	9	6	6	4	2			2	1	14	10	18	5	6	12	16	5			8	1	13	7	3	15	1	10	21	2			6	24	17	4	1	8	7	11	8	2			1	1	10	4	4	5	6	1	8	2	
20191130-050			43101			38	4	16	24	4	11	3	2	5	6			2	23	11	3	20	10	1	7	5	3			3	1	15	11	19	1	7	13	17	6			0	1	14	8	4	16	2	11	22	3			7	1	18	5	2	9	8	12	1	3			0	1	11	3	4	1	1	2	1	3	
20191130-051			04307			0	5	17	25	1	12	4	3	6	7			3	24	12	1	4	11	2	8	6	4			4	1	16	3	20	2	8	14	18	7			0	2	15	9	5	17	3	12	23	4			8	1	19	6	3	10	9	7	2	4			0	1	12	3	4	2	2	7	2	4	
20191130-052			17423			1	1	18	26	2	13	5	4	7	8			4	25	13	2	1	12	3	7	7	5			5	2	17	1	4	3	9	15	19	8			1	3	2	10	6	18	4	13	24	5			9	2	20	3	4	11	10	1	3	5			1	1	2	3	4	3	3	7	3	5	
20191130-053			98924			2	1	19	27	3	14	6	5	8	9			5	26	14	3	2	13	4	1	8	6			6	3	18	2	1	4	10	16	20	9			2	4	2	11	7	19	5	14	25	6			10	3	21	1	4	12	11	2	4	6			2	1	2	1	4	4	4	1	8	9	
20191130-054			02706			0	2	20	28	4	15	7	6	9	1			6	27	2	4	3	14	5	2	1	7			7	4	19	3	2	5	11	7	21	1			0	5	1	12	8	20	6	15	26	7			11	4	22	2	1	13	6	3	5	7			0	2	2	2	1	5	6	7	1	1	
20191130-055			20237			1	3	2	29	5	16	8	7	10	2			0	28	1	5	4	15	6	3	2	8			8	5	2	4	3	6	12	1	22	2			1	6	2	3	9	21	7	16	27	8			12	5	23	3	2	14	1	7	6	8			0	3	2	3	2	6	1	7	2	2	
20191130-056			95635			2	4	1	30	6	17	9	8	11	9			1	29	2	6	5	5	7	4	3	9			9	6	1	5	4	7	6	2	23	3			2	7	3	3	10	22	8	17	28	9			13	6	24	4	3	5	2	1	7	9			1	4	1	3	3	5	6	1	3	9	
20191130-057			25731			3	5	2	31	7	18	10	9	12	1			2	30	3	7	6	5	8	5	4	10			10	7	2	6	5	8	1	7	24	4			3	8	4	3	11	23	9	18	29	10			14	1	25	5	4	1	3	2	8	10			2	1	2	3	4	5	1	7	4	1	
20191130-058			50613			4	6	1	32	8	5	11	10	13	2			0	31	4	8	7	1	9	6	5	11			11	8	3	7	6	9	6	1	25	5			4	1	5	1	12	24	10	19	30	11			15	1	26	3	5	2	4	3	9	11			0	1	1	3	5	5	6	1	5	2	
20191130-059			76724			5	7	2	33	9	1	12	7	14	3			1	32	5	9	8	2	6	7	6	12			12	9	4	8	7	10	1	7	26	6			5	1	2	2	13	25	11	20	31	12			16	2	27	1	4	3	5	4	10	12			1	1	2	1	4	1	6	7	6	3
20191201-001			88270			6	8	3	34	10	2	13	1	8	4			2	33	6	10	9	3	1	8	8	13			13	10	2	9	8	11	2	1	27	7			6	2	1	3	14	26	12	7	32	13			0	3	28	2	1	4	6	5	11	13			0	2	2	2	1	2	1	7	8	4	
20191201-002			56629			7	9	4	35	11	5	14	2	1	5			3	34	7	11	10	4	6	9	1	14			14	11	1	10	9	12	6	2	28	8			7	3	2	4	15	27	13	1	33	14			1	4	29	3	2	5	7	6	12	9			1	3	2	3	2	5	6	1	1	9	
20191201-003			32857			8	10	5	3	12	1	15	3	2	6			4	35	2	12	11	5	1	10	2	15			15	12	2	11	10	13	1	3	8	9			8	4	1	5	16	5	14	2	34	15			2	5	30	4	3	6	8	7	13	1			2	4	2	3	3	5	1	7	8	1	
20191201-004			37981			9	11	6	3	13	2	16	4	3	7			5	36	1	13	12	6	2	7	3	16			16	13	3	12	11	14	2	4	1	9			9	5	2	6	17	1	15	3	8	16			3	1	31	5	4	7	9	1	14	2			3	1	1	3	4	1	2	7	8	9	
20191201-005			40185			10	12	7	1	4	3	17	5	4	8			0	37	2	14	13	7	3	1	4	17			17	1	4	13	12	15	3	5	2	1			10	6	3	7	18	2	16	4	8	17			4	1	32	6	5	5	10	2	15	3			0	1	2	1	4	5	3	1	8	1	
20191201-006			71007			11	13	8	2	1	4	18	7	5	9			1	1	3	15	14	8	4	2	5	18			0	1	5	14	13	16	4	6	3	2			0	7	4	8	19	3	17	5	1	18			5	2	33	7	6	1	11	7	16	4			0	1	3	2	1	1	4	7	1	2	
20191201-007			28616			12	14	2	3	2	5	19	1	6	10			2	1	4	16	15	9	5	3	8	19			1	2	6	15	14	17	6	7	4	3			1	1	5	9	20	4	18	6	2	19			6	3	34	8	7	2	6	1	17	5			1	1	2	3	2	2	6	1	8	3	
20191201-008			55104			13	15	1	4	3	5	20	2	7	11			3	2	5	17	16	5	6	4	1	20			2	1	7	16	15	18	1	8	5	4			0	1	6	10	21	5	19	7	3	20			7	4	35	9	4	3	1	2	18	6			0	1	1	4	4	5	1	2	1	4	
20191201-009			20932			14	16	2	5	4	1	21	3	8	12			0	3	6	18	17	1	7	5	2	21			3	1	8	17	16	19	2	9	6	9			1	2	7	3	22	6	20	8	4	21			8	5	2	10	1	4	2	3	19	7			0	1	2	3	1	1	2	3	2	9	
20191201-010			87341			15	17	1	6	5	2	22	4	8	13			1	4	7	19	18	2	8	7	3	22			4	2	9	3	17	20	3	10	7	1			2	3	8	1	4	7	21	9	5	22			9	1	1	11	2	5	3	4	20	8			1	1	1	3	4	2	3	7	8	1	
20191201-011			02656			0	18	2	7	6	3	23	5	1	14			2	5	2	20	19	3	9	1	4	23			5	3	10	1	18	21	6	11	8	2			3	4	9	2	1	5	22	10	6	23			10	1	2	12	3	6	6	5	21	9			0	1	2	1	1	5	6	1	1	2	
20191201-012			79614			1	19	3	8	7	4	24	7	2	15			3	6	1	21	20	4	10	2	5	9			6	4	11	2	19	22	6	12	9	3			4	1	10	3	2	1	23	11	7	24			11	2	3	13	4	7	1	6	22	10			1	1	1	2	4	1	6	7	2	9	
20191201-013			50395			2	20	4	9	8	5	25	1	3	16			0	7	2	22	21	5	11	3	6	1			7	5	12	3	20	23	1	13	10	4			5	1	11	4	3	2	24	12	8	9			12	3	4	14	1	5	2	7	23	11			0	1	2	3	1	5	1	1	3	9	
20191201-014			70229			3	21	5	10	9	1	26	7	4	17			0	8	3	23	22	6	12	4	7	2			8	6	2	1	21	24	2	14	11	5			6	2	2	5	4	3	25	13	9	1			13	4	5	15	2	1	3	8	24	9			0	2	2	1	2	1	2	7	4	9	
20191201-015			39348			4	22	6	3	10	2	27	1	5	18			1	9	4	24	23	7	13	5	8	9			9	7	1	3	22	25	3	15	12	6			7	3	1	6	4	4	26	14	10	2			14	5	6	16	3	2	4	9	8	1			1	3	1	3	4	2	3	1	8	9	
20191201-016			23719			5	23	2	1	11	3	28	2	6	19			2	10	5	3	24	8	14	6	9	1			10	8	2	1	23	26	4	7	13	7			8	1	2	7	1	5	27	15	11	3			15	6	7	17	4	3	5	10	1	9			2	1	2	3	1	3	4	7	1	9	
20191201-017			73570			6	24	1	2	12	4	29	7	7	20			3	11	6	3	25	9	15	7	10	2			11	9	3	2	24	5	5	1	14	8			9	1	3	8	2	6	28	7	12	4			0	7	8	18	5	4	6	11	2	1			0	1	1	3	2	5	5	7	2	1	
20191201-018			95659			7	25	2	3	13	5	30	1	8	9			4	12	7	1	26	5	16	8	11	3			12	10	4	3	25	1	6	2	15	9			10	2	4	9	3	5	29	1	13	5			1	8	9	19	6	5	7	12	3	9			1	2	2	1	3	5	6	1	3	9	
20191201-019			81153			8	26	3	4	14	6	31	2	8	1			5	1	8	2	27	1	17	9	12	4			13	1	5	4	26	2	1	3	16	10			11	3	5	10	4	5	30	2	14	6			2	9	10	3	7	6	8	13	4	1			2	1	3	3	4	5	1	2	8	1	
20191201-020			60375			9	27	4	5	15	7	6	3	1	2			0	1	9	3	28	2	18	10	13	5			14	1	6	3	27	3	2	4	17	11			12	4	6	11	5	1	31	7	15	7			3	10	11	1	8	5	9	14	5	2			0	1	4	3	5	5	6	7	1	2	
20191201-021			90614			10	28	5	6	16	8	1	4	2	9			0	2	10	4	29	3	19	11	14	6			15	2	7	1	28	4	6	5	18	12			13	1	7	12	6	2	32	1	16	8			4	11	12	2	4	1	10	15	6	3			0	1	5	1	4	1	6	1	2	9	
20191201-022			84849			11	29	6	7	17	9	2	5	8	1			1	3	11	5	4	4	20	12	15	7			16	3	8	2	29	5	1	6	8	13			14	1	8	13	4	3	33	2	17	9			5	12	13	3	1	2	11	16	7	9			1	1	6	2	4	2	1	2	8	9	
20191201-023			55260			12	30	7	8	18	5	3	6	1	2			2	4	12	6	1	5	21	13	16	8			17	4	2	3	30	6	2	7	1	14			15	2	9	14	1	4	6	3	18	10			0	13	14	4	2	3	12	17	8	1			0	2	2	3	1	5	6	3	1	1	
20191201-024			74319			13	31	8	9	19	1	4	7	2	3			3	5	13	7	4	1	22	14	17	9			18	5	1	3	31	7	3	8	2	15			16	1	10	15	2	5	1	4	19	11			1	14	15	5	3	4	13	18	9	9			1	1	1	3	4	1	1	7	2	9	
20191201-025			75732			14	32	9	10	20	2	5	7	3	4			4	6	14	8	1	5	23	15	18	10			19	6	2	1	32	8	4	7	3	16			17	1	11	3	3	6	2	5	20	12			2	15	2	6	4	5	14	19	10	1			2	1	2	3	1	5	2	7	3	1	
20191201-026			61175			15	33	10	11	21	3	6	1	4	5			5	1	15	9	2	1	24	16	19	11			20	1	3	2	33	9	5	1	4	17			18	2	12	1	4	7	3	7	21	13			3	16	1	7	5	5	15	20	11	2			3	1	1	1	2	5	6	7	4	2	
20191201-027			34122			16	34	11	3	22	4	1	2	5	6			6	1	16	10	4	2	25	17	20	12			21	1	4	3	34	10	6	2	5	18			19	3	2	2	5	8	4	1	22	14			4	17	2	8	6	1	16	21	12	3			4	1	2	3	4	1	1	1	5	3	
20191201-028			22837			17	35	2	1	23	5	2	3	6	7			7	2	2	11	1	3	26	18	21	13			22	1	5	4	35	11	7	3	8	19			20	4	1	3	6	9	5	2	23	15			5	18	1	9	7	2	17	7	13	4			5	1	2	3	1	2	2	7	8	4	
20191201-029			62675			18	36	1	2	24	6	6	4	7	8			8	3	2	12	2	4	27	19	22	14			23	2	6	5	36	12	6	4	1	20			21	5	2	1	7	10	6	7	24	16			6	19	2	10	8	5	18	1	14	5			6	2	2	1	2	5	6	7	1	5	
20191201-030			47277			19	37	2	3	4	7	1	5	8	9			9	4	1	13	3	5	28	7	23	15			24	3	2	6	37	13	1	5	2	21			22	6	3	2	8	11	7	7	25	17			7	20	3	11	9	1	19	7	15	6			7	3	2	2	4	1	1	7	2	6	
20191201-031			68838			20	38	3	4	1	8	6	6	9	10			10	5	2	14	4	6	29	1	8	16			25	4	1	7	38	14	2	6	8	22			23	7	4	3	9	12	8	1	26	18			8	21	4	12	10	2	20	1	8	7			8	4	1	3	1	2	6	1	8	7	
20191201-032			37875			21	39	4	3	2	9	1	7	10	11			11	6	3	15	5	7	30	7	1	17			26	5	2	8	39	15	3	7	8	23			24	8	5	1	10	13	9	7	27	19			9	22	5	13	11	5	21	2	1	8			9	5	2	3	2	5	1	7	8	8	
20191201-033			37162			22	40	5	3	3	10	2	8	11	12			12	7	4	16	6	8	31	7	2	18			27	1	3	9	40	16	4	8	1	24			25	9	6	2	11	14	6	1	28	20			10	23	2	14	12	1	22	3	2	9			10	1	2	3	3	1	6	7	1	9	
20191201-034			13263			23	1	6	1	4	11	3	9	12	13			13	8	5	3	7	9	32	1	3	19			28	1	2	10	41	17	5	9	2	25			26	10	7	3	12	15	6	2	29	21			11	24	1	3	13	2	23	4	3	10			11	1	2	3	4	2	6	1	2	10	
20191201-035			32797			24	1	7	3	5	12	4	10	13	14			14	9	2	1	8	10	33	2	4	20			29	2	1	11	42	18	6	7	3	26			27	11	8	4	13	16	1	3	30	9			12	25	2	1	14	3	24	7	4	11			12	1	2	3	5	3	1	7	3	9	
20191201-036			89964			25	2	8	1	6	13	5	11	8	15			15	10	1	2	9	11	34	3	5	9			30	3	2	12	43	19	7	1	4	9			28	12	9	5	14	17	6	4	31	1			13	26	3	2	4	4	25	1	5	12			13	2	1	1	4	4	6	1	8	9	
20191201-037			07073			0	3	9	2	7	14	6	12	1	16			16	11	2	3	10	12	35	7	6	1			0	4	3	13	44	20	8	2	5	1			29	13	10	6	15	18	1	7	32	2			14	27	4	3	1	5	26	2	6	13			0	3	2	3	1	5	1	7	1	1	
20191201-038			18290			1	1	10	3	8	15	7	13	2	17			17	12	3	4	11	13	36	1	8	2			1	5	2	14	45	21	9	3	6	2			30	14	11	7	16	19	2	1	33	9			0	28	5	1	2	6	27	3	7	14			0	1	2	1	2	6	2	1	8	9	
20191201-039			51686			2	1	11	4	9	5	8	14	3	18			18	1	4	5	12	14	37	2	1	3			2	6	1	15	46	22	6	4	7	3			31	15	12	8	17	20	3	2	8	1			1	29	6	2	3	7	6	4	8	15			1	1	1	2	3	5	6	2	8	1	
20191201-040			21313			3	2	2	5	10	1	9	15	4	19			19	1	5	6	13	15	38	3	2	4			3	7	2	3	47	23	1	5	8	4			32	1	13	9	18	21	4	3	1	2			2	30	7	3	4	8	1	5	9	16			2	1	2	3	4	1	1	3	1	2	
20191201-041			07272			0	3	1	6	11	2	10	16	5	20			20	1	6	7	14	16	39	7	3	5			4	8	2	1	48	24	2	6	9	5			33	1	14	10	19	22	5	7	2	3			3	31	2	1	5	9	2	6	10	17			0	1	2	1	5	2	2	7	2	3	
20191201-042			02224			0	4	2	7	12	3	11	17	6	21			21	2	2	8	15	17	40	1	4	6			5	9	2	2	49	25	3	7	10	6			34	2	2	11	20	23	6	1	3	4			4	32	1	2	4	10	3	7	11	18			0	2	2	2	4	3	3	1	3	4	
20191201-043			70920			1	5	3	8	13	4	12	7	7	22			0	3	1	9	16	18	41	2	5	7			6	10	1	3	50	26	4	8	11	9			35	3	2	12	21	24	7	2	4	5			0	33	2	3	1	11	4	8	12	19			0	3	2	3	1	4	4	7	4	9	
20191201-044			02822			0	6	4	9	14	5	13	1	8	23			1	4	2	10	17	19	42	3	6	8			7	11	2	4	51	27	5	9	8	1			36	4	2	13	22	25	8	3	5	6			1	34	2	4	2	12	5	9	13	20			0	4	2	4	2	5	5	1	8	1	
20191201-045			90180			1	7	5	10	15	6	14	2	9	9			0	5	1	11	18	20	43	4	7	9			8	1	3	5	52	28	6	10	1	2			37	5	1	14	23	26	9	4	8	7			0	35	1	5	3	13	6	10	14	21			0	1	1	5	3	6	6	2	8	9	
20191201-046			77135			2	8	6	11	16	7	15	7	10	1			1	6	2	12	19	21	44	7	8	10			9	1	4	6	53	29	7	11	2	3			38	6	2	3	24	27	10	5	1	8			1	36	2	6	4	5	7	11	15	22			1	1	2	3	4	5	7	7	1	1	
20191201-047			64851			3	9	7	12	17	8	6	1	11	2			2	7	3	13	4	22	45	1	9	11			10	1	5	7	54	30	8	12	8	4			39	7	3	1	25	5	11	6	2	9			2	1	3	7	5	1	8	12	16	23			2	1	3	1	4	5	6	1	8	2	
20191201-048			57967			4	10	8	13	18	5	1	2	12	3			3	8	4	14	1	23	46	7	10	12			11	2	6	8	55	31	9	13	1	9			40	8	4	2	26	1	6	7	3	10			3	1	4	8	6	2	9	7	17	24			3	1	4	2	1	5	6	7	1	9	
20191201-049			38611			5	11	9	3	19	1	2	3	13	4			4	9	5	15	2	24	47	1	8	13			12	3	7	9	56	32	6	14	2	1			41	1	5	3	27	2	1	8	4	11			4	1	5	9	7	3	10	1	18	25			4	1	5	3	2	1	6	1	8	1	
20191201-050			84413			6	12	10	1	20	2	3	4	8	5			5	10	6	16	4	25	48	2	1	14			13	4	8	10	4	33	1	15	3	2			42	1	6	4	28	3	2	9	5	12			5	1	6	3	8	4	11	2	19	26			5	1	6	3	4	2	1	2	8	2	
20191201-051			47892			7	13	11	2	4	3	4	5	1	6			6	11	7	17	1	26	49	7	2	15			14	5	9	11	1	34	2	16	8	3			43	1	7	5	29	4	3	10	6	9			6	2	2	1	9	5	12	3	20	27			6	1	2	1	4	3	2	7	8	9	
20191201-052			57086			8	14	12	3	1	5	5	6	2	7			7	12	8	18	2	27	50	7	3	16			0	6	10	12	2	35	3	17	1	4			44	2	8	6	30	5	4	11	8	1			7	3	1	2	10	6	6	4	21	28			0	2	1	2	1	5	6	7	8	1	
20191201-053			29339			9	15	2	4	2	1	6	7	3	8			8	13	9	19	3	28	51	1	4	9			1	7	11	3	3	36	4	18	2	5			45	3	9	3	31	6	5	12	1	2			8	4	2	3	11	7	1	5	22	9			1	3	2	3	2	1	1	1	1	9	
20191201-054			73878			10	16	1	5	3	2	7	7	4	9			9	14	10	3	4	29	52	2	5	1			2	8	12	1	4	37	5	19	8	6			46	4	10	1	32	7	6	7	2	3			9	5	3	4	12	8	2	6	8	1			2	4	1	3	3	2	2	7	8	1	
20191201-055			94880			11	17	2	6	4	3	8	1	5	9			10	15	11	1	4	30	53	3	6	2			3	9	13	2	5	38	6	20	8	7			47	5	11	2	33	8	7	1	8	4			0	6	4	5	13	9	3	7	1	2			0	5	2	1	4	3	3	1	8	9	
20191201-056			48881			12	18	3	7	4	4	9	2	6	1			11	16	12	2	1	31	54	4	8	3			4	10	14	3	6	39	7	21	8	8			48	6	12	3	34	9	8	2	8	5			1	1	5	6	14	10	4	8	2	3			1	1	3	2	4	4	4	2	8	1	
20191201-057			40176			13	19	4	8	4	5	10	3	7	2			0	17	13	3	2	32	55	5	1	4			5	1	15	4	7	40	8	22	1	9			49	7	13	4	35	10	9	7	1	6			2	1	6	7	15	11	6	9	3	4			0	1	4	3	4	5	6	7	1	2	
20191201-058			85566			14	20	5	9	1	6	11	4	8	3			1	18	14	4	3	5	56	6	2	5			6	1	16	5	8	5	9	23	2	10			50	8	14	5	36	11	6	1	2	7			3	2	7	8	16	12	6	10	4	5			1	1	5	4	1	5	6	1	8	3	
20191201-059			77503			15	21	6	10	2	7	12	7	1	4			2	19	15	5	4	1	57	7	3	6			7	2	17	6	9	5	10	24	3	11			0	9	15	6	37	12	1	2	3	8			4	3	8	3	17	13	1	11	5	6			0	2	6	3	2	5	1	7	1	4	
20191202-001			21202			16	22	2	11	3	8	13	1	2	5			3	1	16	6	5	2	58	1	4	7			8	3	2	7	10	1	11	25	4	12			0	10	16	7	38	13	2	3	4	9			5	4	2	1	18	14	2	12	6	7			0	1	2	1	3	1	2	1	2	5	
20191202-002			49381			17	23	1	12	4	9	14	2	3	6			4	1	17	7	6	3	59	2	5	9			9	4	1	3	11	2	12	26	5	13			1	11	17	8	39	14	3	4	8	10			6	1	1	2	19	15	3	13	7	8			1	1	1	3	4	2	3	2	8	9	
20191202-003			42784			18	24	2	13	4	10	15	3	4	7			5	2	2	8	7	4	60	3	6	1			10	5	2	1	12	3	13	7	6	14			2	12	18	9	40	15	4	5	8	11			7	1	2	3	4	16	4	14	8	9			2	1	2	1	4	3	4	7	8	1	
20191202-004			82665			19	25	3	14	1	11	16	4	8	8			6	3	2	9	8	5	61	4	7	2			11	6	3	2	13	4	6	1	7	15			3	13	19	10	41	16	6	6	1	12			8	2	3	4	1	5	5	15	9	10			3	2	2	2	1	5	6	1	8	2	
20191202-005			54557			20	26	4	15	2	5	17	5	1	9			7	4	1	10	4	6	62	5	8	3			12	7	4	3	14	5	1	2	8	16			4	14	20	11	42	5	1	7	2	13			9	3	4	5	2	1	6	7	10	11			4	3	1	3	4	5	1	7	1	3	
20191202-006			57423			21	27	5	16	3	5	18	6	2	10			8	5	2	11	1	7	63	7	9	4			13	8	5	4	4	1	2	3	9	17			5	15	2	12	43	1	2	8	3	14			10	4	5	3	3	2	7	1	11	12			5	4	2	3	4	5	2	7	2	4	
20191202-007			65824			22	28	6	17	4	1	6	7	3	11			9	6	3	12	2	5	64	1	10	5			14	9	6	5	1	2	3	4	8	18			6	16	2	13	44	2	3	9	4	15			11	5	6	1	4	3	8	2	12	13			6	5	2	1	4	5	6	1	8	5	
20191202-008			45007			23	29	7	18	4	2	1	8	4	12			10	7	4	13	3	5	65	2	11	6			0	10	7	6	2	3	4	5	1	19			0	17	1	14	45	3	4	10	5	16			12	6	7	2	1	4	9	7	13	14			0	6	1	2	4	5	1	7	1	6	
20191202-009			30876			24	30	8	3	1	3	2	9	5	13			0	8	5	14	4	1	66	3	12	7			1	11	8	7	3	4	5	6	8	20			1	18	2	15	46	4	5	7	6	17			13	7	8	3	2	5	6	1	14	15			0	7	2	3	1	1	6	7	8	7	
20191202-010			35584			25	31	9	3	2	4	3	10	6	14			1	9	6	15	5	5	67	4	13	8			2	12	9	8	4	5	6	7	1	21			2	19	3	16	47	5	6	1	8	18			14	8	9	4	4	6	1	2	15	16			1	8	3	3	4	5	1	1	8	8	
20191202-011			06144			0	32	10	1	3	5	4	11	7	15			2	10	7	16	6	1	6	5	14	9			3	1	10	9	5	1	7	8	2	22			3	20	4	17	4	6	7	2	1	19			15	9	10	5	4	7	2	3	16	17			0	1	4	1	4	1	6	2	1	9	
20191202-012			80881			1	33	11	2	4	6	5	12	8	16			0	11	8	17	7	2	1	6	15	10			4	1	11	10	6	2	8	9	8	23			4	21	5	18	1	7	8	3	8	20			16	1	11	6	1	8	3	4	17	18			0	1	5	2	1	2	1	3	8	10	
20191202-013			33417			2	34	12	3	5	7	6	13	1	17			1	12	9	3	8	3	2	7	16	11			5	2	12	11	4	3	9	10	1	24			5	1	6	19	2	8	9	4	1	21			17	1	12	7	2	9	4	7	18	19			1	1	6	3	4	3	2	7	1	11	
20191202-014			59442			3	35	13	1	6	5	7	14	2	18			2	13	10	1	9	4	3	8	17	9			6	3	13	12	4	4	10	11	2	25			6	1	7	20	4	9	10	5	2	22			18	2	2	8	3	10	5	1	19	20			2	1	2	1	4	5	3	1	2	9	
20191202-015			67053			4	36	14	2	7	1	6	15	3	19			3	14	11	2	10	5	4	7	18	1			0	4	14	13	1	5	11	12	3	26			7	2	8	21	1	5	11	6	3	23			19	3	1	3	4	11	6	2	20	21			0	2	1	3	1	5	6	7	3	1	
20191202-016			09929			0	37	15	3	8	2	1	16	4	20			4	15	12	3	11	6	5	1	19	9			1	5	15	14	2	6	12	13	4	9			8	3	2	22	2	1	12	7	4	24			20	4	2	1	5	12	7	3	21	9			0	3	2	1	2	1	1	1	4	9	
20191202-017			90149			1	38	16	4	9	3	2	17	5	9			0	16	13	4	12	7	6	2	20	1			2	1	16	15	3	7	13	14	5	1			9	4	1	23	4	2	13	8	5	25			21	5	3	2	6	13	8	4	22	9			0	1	1	2	4	2	2	2	5	9	
20191202-018			97074			2	39	17	5	10	4	3	18	6	9			1	17	14	5	13	8	7	7	21	2			0	1	17	16	4	8	14	15	6	2			10	5	2	24	1	3	14	7	6	26			22	6	4	3	4	14	9	5	23	1			0	1	2	3	4	3	3	7	6	9	
20191202-019			09956			0	40	18	6	11	5	4	19	7	1			2	18	15	6	14	9	8	1	22	9			1	2	18	17	5	9	15	16	7	9			11	6	3	25	2	5	15	1	7	27			23	7	5	4	1	15	6	6	24	2			0	2	3	4	1	5	6	1	7	9	
20191202-020			96916			1	41	19	7	12	6	5	20	8	9			3	19	16	7	15	10	6	2	23	1			2	3	19	18	6	10	16	17	8	9			12	1	4	26	3	1	16	2	8	28			24	8	6	5	2	16	6	7	25	3			1	1	4	5	2	1	6	2	8	9	
20191202-021			92081			2	42	20	8	13	7	6	21	9	9			4	20	2	8	16	11	1	3	24	2			0	4	20	19	7	11	17	18	9	1			13	1	5	27	4	2	17	3	8	29			25	1	7	6	3	17	1	8	26	4			0	1	2	6	3	2	1	3	8	9	
20191202-022			74651			3	43	21	9	14	8	7	7	10	1			5	21	1	9	4	12	2	4	25	3			1	5	21	20	8	12	6	19	10	2			14	2	6	28	5	5	18	4	1	30			26	1	8	7	4	18	2	9	27	5			1	1	1	7	4	5	6	7	1	1	
20191202-023			39606			4	44	22	3	15	9	8	1	11	2			6	22	2	10	1	13	3	5	26	9			2	6	22	21	9	13	6	20	11	3			0	3	7	29	6	1	19	5	2	31			27	1	9	8	5	19	6	10	28	6			0	1	2	3	1	1	6	1	2	9	
20191202-024			99888			5	45	23	1	16	10	9	2	12	9			7	23	3	11	2	14	4	6	27	9			3	7	23	22	10	14	1	21	8	4			1	4	8	30	7	2	20	6	8	32			28	2	10	9	6	20	1	11	8	7			1	2	3	1	2	2	1	2	8	9	
20191202-025			69756			6	46	24	2	17	11	6	3	13	1			8	24	4	12	3	15	5	7	28	9			4	8	24	23	11	15	2	7	1	5			2	5	9	31	8	5	21	7	1	33			29	3	11	10	7	21	6	12	1	8			2	3	4	2	3	5	6	7	1	9	
20191202-026			31847			7	47	25	3	18	12	1	4	14	2			9	1	5	13	4	16	6	8	29	1			5	9	25	24	12	16	3	1	8	6			3	6	10	32	4	1	22	8	2	34			30	4	12	11	8	22	1	7	2	9			3	1	5	3	4	1	1	7	8	1	
20191202-027			17168			8	1	26	1	19	13	2	5	15	3			10	1	6	14	5	17	7	7	30	2			6	1	26	25	13	17	4	2	1	7			4	7	11	33	1	2	6	9	3	35			31	5	13	12	9	23	2	1	8	10			4	1	6	1	1	2	6	7	8	2	
20191202-028			31398			9	1	27	3	20	14	3	6	16	4			11	1	7	15	6	18	8	1	31	3			7	1	27	3	14	18	5	3	2	8			5	8	12	34	2	3	1	10	4	9			32	6	14	13	10	24	3	2	8	11			5	1	7	3	2	3	1	1	8	9	
20191202-029			62363			10	2	28	1	21	15	6	7	17	5			12	1	2	16	7	19	9	2	32	4			8	2	28	3	15	19	6	4	3	9			6	9	13	35	3	4	6	11	5	1			33	7	15	3	11	25	4	3	1	12			6	1	2	3	3	4	6	2	1	1	
20191202-030			69980			11	3	29	2	22	16	6	8	18	6			13	2	1	17	8	20	10	3	33	9			9	3	29	1	16	20	7	5	4	9			7	10	14	36	4	5	1	12	8	2			0	8	16	1	12	26	5	4	2	13			0	2	1	1	4	5	6	3	8	9	
20191202-031			50550			12	4	30	3	23	5	1	9	19	7			0	3	2	18	9	21	11	4	34	1			10	4	30	2	17	5	8	6	5	1			8	11	15	37	5	5	2	13	1	3			0	9	17	2	13	27	6	5	3	14			0	3	2	2	5	5	1	4	1	1	
20191202-032			62010			13	5	31	4	24	1	6	10	20	8			1	4	2	19	10	22	12	5	35	2			0	5	31	3	18	1	9	7	6	2			9	1	16	38	6	1	3	14	2	4			0	10	18	3	14	28	7	6	4	15			0	1	2	3	6	1	6	5	2	2	
20191202-033			87776			14	6	32	5	25	2	1	11	8	9			2	5	1	20	11	23	13	7	36	3			1	6	32	4	19	2	10	7	7	3			10	1	17	39	7	2	4	7	3	5			1	11	19	4	15	29	6	7	5	16			1	1	1	4	7	2	6	7	8	3	
20191202-034			68604			15	7	33	6	26	3	6	12	1	10			3	6	2	21	12	24	14	1	8	4			2	7	33	5	20	3	6	1	8	4			0	2	18	40	8	3	5	1	4	6			2	12	20	5	4	30	1	8	6	17			0	2	2	5	4	3	6	1	8	4	
